file,sample,label,y,n_outputs,n_entries,entry_max,entry_mean,entry_min,entry_q25,entry_q50,entry_q75,entry_std,high_low_gap_0_7_0_3,high_low_gap_0_8_0_2,high_low_gap_0_9_0_5,high_low_ratio_0_7_0_3,high_low_ratio_0_8_0_2,high_low_ratio_0_9_0_5,high_score_rate_0_1,high_score_rate_0_2,high_score_rate_0_3,high_score_rate_0_4,high_score_rate_0_5,high_score_rate_0_6,high_score_rate_0_7,high_score_rate_0_8,high_score_rate_0_9,low_score_rate_0_1,low_score_rate_0_2,low_score_rate_0_3,low_score_rate_0_4,low_score_rate_0_5,low_score_rate_0_6,low_score_rate_0_7,low_score_rate_0_8,low_score_rate_0_9,score_max,score_mean,score_min,score_q10,score_q25,score_q50,score_q75,score_q90,score_std
ChatDev_ProgramDev_GPT4o_25_scored.json,ChatDev_ProgramDev_GPT4o_25,0.0,0,171,13,0.7613327740837449,0.2023221766263318,4.78509457496562e-06,4.539785156619626e-05,0.0008523044965254795,0.31474635590969724,0.27501437483830826,-0.7836257309941521,-0.7894736842105263,-0.7894736842105263,0.11258278132945923,0.10596026478066752,0.10596026478066752,0.1286549707602339,0.11695906432748537,0.11695906432748537,0.11695906432748537,0.11695906432748537,0.1111111111111111,0.09941520467836257,0.0935672514619883,0.0935672514619883,0.8713450292397661,0.8830409356725146,0.8830409356725146,0.8830409356725146,0.8830409356725146,0.8888888888888888,0.9005847953216374,0.9064327485380117,0.9064327485380117,0.9999993108565858,0.11439274019344246,2.510999155743982e-08,3.059023205018258e-07,1.2193297316415077e-06,7.88926463665814e-06,0.0010402808560130866,0.6791787800222044,0.30043899366322463
ChatDev_ProgramDev_GPT4o_26_scored.json,ChatDev_ProgramDev_GPT4o_26,0.0,0,143,13,0.673347105713959,0.21230122816540867,1.8553913626159784e-07,1.2482206935044853e-05,0.0032892751628743506,0.45263578654513353,0.2544204315493889,-0.7902097902097902,-0.7762237762237761,-0.8111888111888113,0.095999999890176,0.09756097549633155,0.08661417313082027,0.15384615384615385,0.13986013986013987,0.1258741258741259,0.11188811188811189,0.11188811188811189,0.09090909090909091,0.08391608391608392,0.08391608391608392,0.07692307692307693,0.8461538461538461,0.8601398601398601,0.8741258741258742,0.8881118881118881,0.8881118881118881,0.9090909090909091,0.916083916083916,0.916083916083916,0.9230769230769231,0.9999994754502849,0.10960761191311434,4.139937718785167e-08,2.3823696675018182e-07,1.5656497130274393e-06,1.0129987330277146e-05,0.0009395903220041817,0.5000000756784737,0.28216490937797944
ChatDev_ProgramDev_GPT4o_28_scored.json,ChatDev_ProgramDev_GPT4o_28,0.0,0,159,13,0.9945061463390652,0.22687398883349555,2.4488148748424396e-06,9.10797327003753e-06,0.012645868889473576,0.36756436291502426,0.32747036553625425,-0.8113207547169812,-0.8176100628930818,-0.8427672955974843,0.09790209779324172,0.07801418430918967,0.07586206888233056,0.11949685534591195,0.11320754716981132,0.10062893081761007,0.0880503144654088,0.0880503144654088,0.0880503144654088,0.0880503144654088,0.06918238993710692,0.06918238993710692,0.8805031446540881,0.8867924528301887,0.89937106918239,0.9119496855345912,0.9119496855345912,0.9119496855345912,0.9119496855345912,0.9308176100628931,0.9308176100628931,0.9999992992316097,0.0922867354866511,5.3157852544244216e-08,1.8553913626159784e-07,4.485667680664045e-07,4.78509457496562e-06,0.000163410832398918,0.2906612942821983,0.2685421130120255
ChatDev_ProgramDev_GPT4o_29_scored.json,ChatDev_ProgramDev_GPT4o_29,0.0,0,114,13,0.8930566758155823,0.21415781684139656,4.139937718785167e-08,7.719756936372565e-06,0.12407694704520206,0.33568714056351223,0.2716536205025274,-0.7017543859649122,-0.6754385964912281,-0.7192982456140351,0.14893617003214124,0.14444444426148148,0.13684210509894737,0.2631578947368421,0.21052631578947367,0.17543859649122806,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.12280701754385964,0.11403508771929824,0.11403508771929824,0.7368421052631579,0.7894736842105263,0.8245614035087719,0.8333333333333334,0.8333333333333334,0.8421052631578947,0.8771929824561403,0.8859649122807017,0.8859649122807017,0.9999998857387276,0.17646057975443596,2.215948977336598e-08,4.044175641726171e-06,0.0003353500342255387,0.00978221368206018,0.11920293099157331,0.9937726484374051,0.33152669020575276
ChatDev_ProgramDev_GPT4o_2_scored.json,ChatDev_ProgramDev_GPT4o_2,0.0,0,140,14,0.9995082650883473,0.22047840524178808,4.139937718785167e-08,4.982835207772267e-05,0.0017615371415265106,0.27056339146868713,0.3209290686865904,-0.7214285714285714,-0.7214285714285714,-0.7785714285714285,0.15126050402372712,0.13675213658850172,0.09166666655972223,0.16428571428571428,0.16428571428571428,0.15,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.12857142857142856,0.11428571428571428,0.07857142857142857,0.8357142857142857,0.8357142857142857,0.85,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8714285714285714,0.8857142857142857,0.9214285714285714,0.9999970344112232,0.14246359496514757,4.139937718785167e-08,3.927863545481039e-07,2.7418153527299806e-06,6.656873166547593e-05,0.03732688540224157,0.8519528153096617,0.31796065861718453
ChatDev_ProgramDev_GPT4o_4_scored.json,ChatDev_ProgramDev_GPT4o_4,0.0,0,178,16,0.719063691186519,0.2871625380423533,1.7257827987960214e-08,0.028005140058117738,0.23348559898239077,0.43261661006791663,0.24913718963915504,-0.5112359550561798,-0.5112359550561798,-0.601123595505618,0.2834645665318371,0.25409836028500404,0.2074074071339369,0.3258426966292135,0.3146067415730337,0.28651685393258425,0.2640449438202247,0.24157303370786518,0.21910112359550563,0.20224719101123595,0.17415730337078653,0.15730337078651685,0.6741573033707865,0.6853932584269663,0.7134831460674157,0.7359550561797753,0.7584269662921348,0.7808988764044944,0.797752808988764,0.8258426966292135,0.8426966292134831,0.9999998982580742,0.24440269350536337,1.7257827987960214e-08,1.370956471489639e-06,1.7887295048568297e-05,0.004645131904216686,0.4378235195726808,0.9796967338319273,0.3779197413269154
ChatDev_ProgramDev_GPT4o_9_scored.json,ChatDev_ProgramDev_GPT4o_9,0.0,0,143,13,0.6343029901743298,0.21817502836356947,5.043471815847051e-07,0.007591813427251967,0.17061732240782349,0.35184961898402234,0.22704332480590483,-0.6573426573426573,-0.6573426573426573,-0.6853146853146854,0.18260869542510397,0.17543859627116037,0.16239316219468186,0.2097902097902098,0.20279720279720279,0.1958041958041958,0.18181818181818182,0.18181818181818182,0.16783216783216784,0.14685314685314685,0.13986013986013987,0.13286713286713286,0.7902097902097902,0.7972027972027972,0.8041958041958042,0.8181818181818182,0.8181818181818182,0.8321678321678322,0.8531468531468531,0.8601398601398601,0.8671328671328671,0.9999996164008671,0.17987975934257922,4.363462252943702e-09,3.535625324942473e-05,0.00020342704214340812,0.0031726831078774057,0.05375627190034479,0.9912284122126308,0.3496769841433516
ChatDev_ProgramDev2_GPT4o_18_scored.json,ChatDev_ProgramDev2_GPT4o_18,2.6,1,138,14,0.8144877464956469,0.2160633570472665,3.2241867372567335e-08,6.065184532601513e-05,0.15909381036024206,0.3538289202163985,0.237726321465222,-0.5217391304347827,-0.5,-0.6014492753623188,0.28712871247897265,0.2812499995957032,0.20952380924843536,0.32608695652173914,0.30434782608695654,0.26811594202898553,0.2463768115942029,0.2391304347826087,0.21739130434782608,0.21014492753623187,0.1956521739130435,0.15942028985507245,0.6739130434782609,0.6956521739130435,0.7318840579710145,0.7536231884057971,0.7608695652173914,0.782608695652174,0.7898550724637681,0.8043478260869565,0.8405797101449275,0.9999998851481972,0.2416572309517123,3.2241867372567335e-08,1.7603429545652396e-06,1.7887295048568297e-05,0.001501181950907551,0.37754069804933976,0.9951248358680046,0.3860519388107781
ChatDev_ProgramDev2_GPT4o_27_scored.json,ChatDev_ProgramDev2_GPT4o_27,2.6,1,132,13,0.8620189190222943,0.40735141935483576,3.059023205018258e-07,0.13872486138230083,0.3561231434568949,0.6945803267614948,0.3060115828024877,-0.38636363636363635,-0.4015151515151515,-0.4545454545454546,0.41379310282045184,0.39080459710820453,0.34782608645746693,0.3484848484848485,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.30303030303030304,0.2803030303030303,0.2727272727272727,0.25757575757575757,0.24242424242424243,0.6515151515151515,0.6590909090909091,0.6590909090909091,0.6818181818181818,0.696969696969697,0.7196969696969697,0.7272727272727273,0.7424242424242424,0.7575757575757576,0.9999999717303104,0.30048147169385403,1.4449802461092448e-07,4.039424372517642e-07,3.7266389560521204e-06,0.0001809316416212079,0.8591638856268853,0.9984562236095437,0.42358252989595757
ChatDev_ProgramDev2_GPT4o_31_scored.json,ChatDev_ProgramDev2_GPT4o_31,2.6,1,76,13,0.5395364026177406,0.1588412879807788,2.2603250957489616e-06,0.006692852506000973,0.03793095703706754,0.26460381432997193,0.18531794154300132,-0.618421052631579,-0.5921052631578947,-0.631578947368421,0.22950819643536682,0.23728813528756104,0.22580645133610822,0.2631578947368421,0.2236842105263158,0.19736842105263158,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.7368421052631579,0.7763157894736842,0.8026315789473685,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.8157894736842105,0.9999998848697519,0.20837831711785224,8.764248219443636e-08,2.993482025900541e-06,0.0002467494837302891,0.005956488943481732,0.14804722071080612,0.9984088043365311,0.37633091500443555
ChatDev_ProgramDev2_GPT4o_32_scored.json,ChatDev_ProgramDev2_GPT4o_32,2.6,1,111,14,0.7063980278529791,0.22317969681821026,3.2241867372567335e-08,0.0005839570561161587,0.08369214455776462,0.4396794990694753,0.2524532808843415,-0.4144144144144144,-0.39639639639639634,-0.4504504504504504,0.39473684152873967,0.40540540479729736,0.36708860707915403,0.35135135135135137,0.3333333333333333,0.3153153153153153,0.2972972972972973,0.2882882882882883,0.27927927927927926,0.2702702702702703,0.2702702702702703,0.26126126126126126,0.6486486486486487,0.6666666666666666,0.6846846846846847,0.7027027027027027,0.7117117117117117,0.7207207207207207,0.7297297297297297,0.7297297297297297,0.7387387387387387,0.9999991179691787,0.2955914108130085,3.2241867372567335e-08,2.2603250957489616e-06,5.829127258796956e-05,0.0019267342527389902,0.9286122761121403,0.9996645264836314,0.4322741866097288
ChatDev_ProgramDev2_GPT4o_35_scored.json,ChatDev_ProgramDev2_GPT4o_35,2.6,1,86,15,0.731058533192838,0.20928519488507694,1.9555681087850496e-08,9.005369252803217e-05,0.09827803350864461,0.34106847029866466,0.24596561741302234,-0.7093023255813954,-0.6976744186046512,-0.7674418604651163,0.1527777775952932,0.14285714268163266,0.10810810798246896,0.22093023255813954,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.13953488372093023,0.13953488372093023,0.12790697674418605,0.11627906976744186,0.09302325581395349,0.7790697674418605,0.813953488372093,0.8372093023255814,0.8372093023255814,0.8604651162790697,0.8604651162790697,0.872093023255814,0.8837209302325582,0.9069767441860465,0.9999999202416662,0.1554154940298125,1.9555681087850496e-08,2.0103340251571006e-06,1.6701414089010932e-05,0.0004916678181237767,0.07585818743517903,0.8347636686449205,0.3150939018613881
ChatDev_ProgramDev2_GPT4o_36_scored.json,ChatDev_ProgramDev2_GPT4o_36,2.6,1,104,14,0.686663385000564,0.24701606607691226,6.82560337633487e-08,0.03138154497674374,0.1946629712307726,0.3875260390759535,0.22586141943803617,-0.6826923076923077,-0.6923076923076923,-0.7403846153846154,0.16470588215141868,0.1529411762834602,0.12499999985227273,0.21153846153846154,0.18269230769230768,0.18269230769230768,0.15384615384615385,0.15384615384615385,0.14423076923076922,0.1346153846153846,0.125,0.10576923076923077,0.7884615384615384,0.8173076923076923,0.8173076923076923,0.8461538461538461,0.8461538461538461,0.8557692307692307,0.8653846153846154,0.875,0.8942307692307693,0.9999999348800485,0.1615485154750477,6.82560337633487e-08,5.829127258796956e-05,0.0002611902975925828,0.0019267342527389902,0.060086655242712825,0.8974944844626311,0.3296541977000434
ChatDev_ProgramDev2_GPT4o_37_scored.json,ChatDev_ProgramDev2_GPT4o_37,2.6,1,134,14,0.7649307259207468,0.24203805823214267,3.2241867372567335e-08,0.01641080074138421,0.17841490590130926,0.30483965230448423,0.2512394442774015,-0.46268656716417916,-0.4402985074626865,-0.4925373134328358,0.34736842056265926,0.3516483511305398,0.32653061179841736,0.35074626865671643,0.3208955223880597,0.291044776119403,0.27611940298507465,0.26865671641791045,0.2537313432835821,0.2462686567164179,0.23880597014925373,0.23880597014925373,0.6492537313432836,0.6791044776119403,0.7089552238805971,0.7238805970149254,0.7313432835820896,0.746268656716418,0.753731343283582,0.7611940298507462,0.7611940298507462,0.9999999204188665,0.28161613861482987,3.2241867372567335e-08,1.7603429545652396e-06,2.2967625394667136e-05,0.004645131904216686,0.6073886359089246,0.9999951522647716,0.41912538244830444
ChatDev_ProgramDev2_GPT4o_45_scored.json,ChatDev_ProgramDev2_GPT4o_45,2.6,1,119,14,0.5002244814349412,0.14262119122295525,1.186112015134383e-08,1.8111736766915814e-05,0.05607780809878898,0.27883301881533923,0.1689502427634761,-0.6470588235294118,-0.6470588235294118,-0.6974789915966386,0.1720430105325471,0.1720430105325471,0.14432989673015198,0.23529411764705882,0.2184873949579832,0.2184873949579832,0.19327731092436976,0.18487394957983194,0.15966386554621848,0.13445378151260504,0.13445378151260504,0.11764705882352941,0.7647058823529411,0.7815126050420168,0.7815126050420168,0.8067226890756303,0.8151260504201681,0.8403361344537815,0.865546218487395,0.865546218487395,0.8823529411764706,0.9999951948773089,0.17737358073583753,1.186112015134383e-08,2.1603286675122176e-06,1.1568555659672165e-05,0.0004305571096741222,0.023649223219385947,0.9788053563990704,0.3442937095987613
ChatDev_ProgramDev2_GPT4o_46_scored.json,ChatDev_ProgramDev2_GPT4o_46,2.6,1,135,13,0.5505892646572518,0.21787684030616603,1.3440409951135022e-08,0.0676183774035922,0.1687406499524356,0.3411029946055601,0.18718909660049868,-0.5925925925925926,-0.5777777777777777,-0.6592592592592593,0.2233009705811104,0.21999999970300005,0.17592592570601853,0.26666666666666666,0.25925925925925924,0.23703703703703705,0.2,0.2,0.18518518518518517,0.17037037037037037,0.16296296296296298,0.14074074074074075,0.7333333333333333,0.7407407407407407,0.762962962962963,0.8,0.8,0.8148148148148148,0.8296296296296296,0.837037037037037,0.8592592592592593,0.9999999069643943,0.2058566406227946,1.186112015134383e-08,2.902312105056987e-06,2.1444937927240387e-05,0.0019267342527389902,0.24582080069785728,0.9823708220674887,0.3617814843515228
ChatDev_ProgramDev2_GPT4o_55_scored.json,ChatDev_ProgramDev2_GPT4o_55,2.6,1,251,21,0.6860912575363085,0.20735156506605065,3.2241867372567335e-08,0.008577485895742138,0.031724645891831486,0.5012140521919654,0.26016158194918526,-0.6215139442231076,-0.6294820717131474,-0.6573705179282869,0.21608040173750662,0.2060301504939017,0.19117647035301327,0.250996015936255,0.20717131474103587,0.20717131474103587,0.1952191235059761,0.18725099601593626,0.1752988047808765,0.17131474103585656,0.16334661354581673,0.1553784860557769,0.749003984063745,0.7928286852589641,0.7928286852589641,0.8047808764940239,0.8127490039840638,0.8247011952191236,0.8286852589641435,0.8366533864541833,0.8446215139442231,0.9999996364248309,0.1943935357099376,3.2241867372567335e-08,7.88926463665814e-06,3.535625324942473e-05,0.001501181950907551,0.1072762050461517,0.9984988308014011,0.3671544839309622
ChatDev_ProgramDev2_GPT4o_57_scored.json,ChatDev_ProgramDev2_GPT4o_57,2.6,1,123,13,0.7797349886890542,0.19651188113286444,4.78509457496562e-06,0.021749216527233352,0.1192029375467604,0.242994959057064,0.23519931511092057,-0.8130081300813008,-0.8048780487804879,-0.8292682926829269,0.09909909898928658,0.08333333323842593,0.08108108099123447,0.16260162601626016,0.12195121951219512,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.08943089430894309,0.08943089430894309,0.07317073170731707,0.07317073170731707,0.8373983739837398,0.8780487804878049,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9105691056910569,0.9105691056910569,0.926829268292683,0.926829268292683,0.9999999071607433,0.10895247713088924,8.315279260963632e-07,0.00010156084047217254,0.0005527785265734312,0.004070137939983506,0.02931223128647059,0.22270017767119815,0.2715013560073164
ChatDev_ProgramDev2_GPT4o_5_scored.json,ChatDev_ProgramDev2_GPT4o_5,2.6,1,76,13,0.7712289965931828,0.2464007282512838,1.9555681087850496e-08,5.043471815847051e-07,0.16646285863654559,0.41279014319145957,0.2527580721985421,-0.3289473684210526,-0.31578947368421045,-0.4473684210526315,0.4791666659079862,0.4666666658785186,0.3584905655236739,0.5131578947368421,0.40789473684210525,0.3684210526315789,0.3157894736842105,0.3026315789473684,0.3026315789473684,0.3026315789473684,0.27631578947368424,0.25,0.4868421052631579,0.5921052631578947,0.631578947368421,0.6842105263157895,0.6973684210526315,0.6973684210526315,0.6973684210526315,0.7236842105263158,0.75,0.9999998402913648,0.3385257930894189,1.9555681087850496e-08,4.248808903662973e-05,0.0014182640400548139,0.11920292709247196,0.8867604127663826,0.9947478971088871,0.4131912843146309
ChatDev_ProgramDev2_GPT4o_60_scored.json,ChatDev_ProgramDev2_GPT4o_60,2.6,1,159,14,0.7686526754853131,0.22845325812940406,8.51954819264261e-06,0.00011446486593099381,0.13593825850386793,0.3325909804789932,0.2599515348005093,-0.6981132075471699,-0.7044025157232705,-0.7106918238993711,0.1716417908411116,0.1641791042828024,0.1629629627710288,0.18867924528301888,0.15723270440251572,0.15723270440251572,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.14465408805031446,0.13836477987421383,0.13836477987421383,0.8113207547169812,0.8427672955974843,0.8427672955974843,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.8553459119496856,0.8616352201257862,0.8616352201257862,0.9999998772256979,0.15544433103935115,1.1253517471925912e-07,3.7540954773884836e-07,2.2603250957489616e-06,7.484619074298232e-05,0.020481793400051573,0.9827983421154638,0.3434994932466811
ChatDev_ProgramDev2_GPT4o_61_scored.json,ChatDev_ProgramDev2_GPT4o_61,2.6,1,126,14,0.6646413580396373,0.27433085336729557,5.3157852544244216e-08,0.00277198597546676,0.28148561066199373,0.4910040198945153,0.2443526064656859,-0.25396825396825395,-0.23809523809523808,-0.3412698412698412,0.5733333323701334,0.5774647877075978,0.46249999927156255,0.4603174603174603,0.4365079365079365,0.40476190476190477,0.373015873015873,0.36507936507936506,0.36507936507936506,0.3412698412698413,0.3253968253968254,0.29365079365079366,0.5396825396825397,0.5634920634920635,0.5952380952380952,0.626984126984127,0.6349206349206349,0.6349206349206349,0.6587301587301587,0.6746031746031746,0.7063492063492064,0.9999999076186239,0.37708679287680313,2.9989608248573072e-09,3.646676968157182e-05,0.001501181950907551,0.07585818244785619,0.924141782162036,0.9995693715587932,0.4364101647201522
ChatDev_ProgramDev2_GPT4o_62_scored.json,ChatDev_ProgramDev2_GPT4o_62,2.6,1,144,15,0.9959298123175301,0.2895793603045716,6.82560337633487e-08,0.030744757210056525,0.1643434917378464,0.46801091113428256,0.3072939343646951,-0.4583333333333333,-0.45833333333333337,-0.5069444444444444,0.3399999995104,0.3333333328484849,0.2912621355151287,0.3125,0.3125,0.3055555555555556,0.2986111111111111,0.2847222222222222,0.2638888888888889,0.2361111111111111,0.22916666666666666,0.20833333333333334,0.6875,0.6875,0.6944444444444444,0.7013888888888888,0.7152777777777778,0.7361111111111112,0.7638888888888888,0.7708333333333334,0.7916666666666666,0.9999998683186633,0.27681521191999947,3.6534822137210456e-08,9.023804458054673e-07,4.288745198700338e-05,0.005220125868449866,0.6791787210139384,0.996827281022943,0.41161367444237307
ChatDev_ProgramDev2_GPT4o_63_scored.json,ChatDev_ProgramDev2_GPT4o_63,2.6,1,166,13,0.691950500433013,0.2691996668564074,4.78509457496562e-06,0.011491757923791606,0.25522543127745234,0.3768071456268805,0.234830782484405,-0.5301204819277108,-0.5120481927710844,-0.5903614457831325,0.272727272353118,0.26724137892791316,0.20967741907414156,0.3433734939759036,0.30120481927710846,0.2710843373493976,0.25903614457831325,0.25301204819277107,0.2289156626506024,0.19879518072289157,0.18674698795180722,0.1566265060240964,0.6566265060240963,0.6987951807228916,0.7289156626506024,0.7409638554216867,0.7469879518072289,0.7710843373493976,0.8012048192771084,0.8132530120481928,0.8433734939759037,1.0,0.24801747602021262,3.059023205018258e-07,1.370956471489639e-06,1.0129987330277146e-05,0.005220125868449866,0.4844559395177497,0.9933070917829896,0.3823725466333389
ChatDev_ProgramDev2_GPT4o_64_scored.json,ChatDev_ProgramDev2_GPT4o_64,2.6,1,107,14,0.6614090941452598,0.1300562336419595,1.8553913626159784e-07,5.489633214961068e-05,0.024780958894383552,0.20045301496060092,0.19603585864865,-0.7476635514018691,-0.7009345794392523,-0.7850467289719626,0.1208791207369883,0.127906976585046,0.11578947355379501,0.2523364485981308,0.19626168224299065,0.14953271028037382,0.12149532710280374,0.11214953271028037,0.11214953271028037,0.102803738317757,0.102803738317757,0.102803738317757,0.7476635514018691,0.8037383177570093,0.8504672897196262,0.8785046728971962,0.8878504672897196,0.8878504672897196,0.897196261682243,0.897196261682243,0.897196261682243,0.9999988225796381,0.14710216487197184,4.139937718785167e-08,3.535625324942473e-05,0.00023230866986799546,0.005220125868449866,0.0975305555116364,0.7353358136446908,0.30078471477281177
ChatDev_ProgramDev2_GPT4o_65_scored.json,ChatDev_ProgramDev2_GPT4o_65,2.6,1,131,13,0.898943788954582,0.3556564212615489,1.1253517471925912e-07,0.10515643431756448,0.31513094305734674,0.6144224297431828,0.29620634853454075,-0.47328244274809156,-0.4885496183206107,-0.5419847328244275,0.33333333286379935,0.29670329627617437,0.26041666631130644,0.3435114503816794,0.3053435114503817,0.2900763358778626,0.2748091603053435,0.26717557251908397,0.2366412213740458,0.2366412213740458,0.20610687022900764,0.19083969465648856,0.6564885496183206,0.6946564885496184,0.7099236641221374,0.7251908396946565,0.732824427480916,0.7633587786259542,0.7633587786259542,0.7938931297709924,0.8091603053435115,0.9999999067266458,0.26273729686026,1.1253517471925912e-07,2.902312105056987e-06,5.184456207708291e-05,0.006692851264215723,0.5000000824631072,0.9988304289011092,0.3949486013479945
ChatDev_ProgramDev2_GPT4o_67_scored.json,ChatDev_ProgramDev2_GPT4o_67,2.6,1,111,14,0.9999707452188019,0.22329168022570745,1.1253517471925912e-07,0.0005202193233029987,0.114719106552009,0.28751510270191183,0.29028542007082675,-0.7387387387387387,-0.7387387387387387,-0.7747747747747749,0.12765957431733818,0.11827956975130073,0.10416666654622395,0.2072072072072072,0.16216216216216217,0.15315315315315314,0.13513513513513514,0.13513513513513514,0.12612612612612611,0.10810810810810811,0.0990990990990991,0.09009009009009009,0.7927927927927928,0.8378378378378378,0.8468468468468469,0.8648648648648649,0.8648648648648649,0.8738738738738738,0.8918918918918919,0.9009009009009009,0.9099099099099099,0.9999999355116564,0.14008063527908216,4.139937718785167e-08,1.0677029917933763e-06,4.78509457496562e-06,4.539785156619626e-05,0.04742587885606571,0.7772998258559479,0.3098857726603271
ChatDev_ProgramDev2_GPT4o_68_scored.json,ChatDev_ProgramDev2_GPT4o_68,2.6,1,124,13,0.315188977485587,0.05760400797076374,1.4449802461092448e-07,1.0520625843244073e-05,4.2454879250426085e-05,0.02383769107205508,0.10592672674987352,-0.9274193548387097,-0.9274193548387097,-0.935483870967742,0.02542372878684286,0.02542372878684286,0.025210084007344112,0.056451612903225805,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04032258064516129,0.04032258064516129,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.9435483870967742,0.9516129032258065,0.9516129032258065,0.9516129032258065,0.9596774193548387,0.9596774193548387,0.9758064516129032,0.9758064516129032,0.9758064516129032,0.9999995628779178,0.04327268778697512,1.4449802461092448e-07,5.043471815847051e-07,2.2603250957489616e-06,1.4854269039039057e-05,0.00070967033651176,0.02741177331932729,0.1753346689296795
ChatDev_ProgramDev2_GPT4o_71_scored.json,ChatDev_ProgramDev2_GPT4o_71,2.6,1,128,13,0.735191510319254,0.29048668464559074,8.764248219443636e-08,0.0821439717781326,0.274346666708231,0.36521367746215333,0.24534592351330964,-0.4921875,-0.46875,-0.5625,0.30769230725950975,0.31034482712960765,0.24999999966666667,0.328125,0.3203125,0.2890625,0.25,0.25,0.234375,0.21875,0.2109375,0.1875,0.671875,0.6796875,0.7109375,0.75,0.75,0.765625,0.78125,0.7890625,0.8125,0.9999998677612711,0.25999790499634823,4.944450501938644e-09,4.467557889291572e-06,7.070746120422912e-05,0.009782214301774403,0.40815551470742484,0.98973580329395,0.39159185906801697
ChatDev_ProgramDev2_GPT4o_72_scored.json,ChatDev_ProgramDev2_GPT4o_72,2.6,1,99,13,0.6824066782824535,0.13981564741781607,9.931194312156244e-08,2.3249714885554705e-05,0.05577564361900319,0.25141143876759997,0.19193991854557824,-0.7373737373737373,-0.7373737373737375,-0.8080808080808081,0.1097560974284652,0.09876543197805213,0.0909090908068182,0.20202020202020202,0.18181818181818182,0.1717171717171717,0.15151515151515152,0.1111111111111111,0.10101010101010101,0.09090909090909091,0.08080808080808081,0.08080808080808081,0.797979797979798,0.8181818181818182,0.8282828282828283,0.8484848484848485,0.8888888888888888,0.898989898989899,0.9090909090909091,0.9191919191919192,0.9191919191919192,0.9999998013432952,0.13660274770876513,9.931194312156244e-08,3.4333761839914895e-06,9.009625983467642e-06,0.00020342704214340812,0.04742587942381373,0.5855769632895654,0.29400134587883886
ChatDev_ProgramDev2_GPT4o_73_scored.json,ChatDev_ProgramDev2_GPT4o_73,2.6,1,141,14,0.7747042623702083,0.29613936343486813,5.3157852544244216e-08,0.04363868783104576,0.26041630204605887,0.45111779131680113,0.24791849594035412,-0.34042553191489366,-0.34751773049645396,-0.38297872340425526,0.47252747179531457,0.4555555548418518,0.4255319142553192,0.3829787234042553,0.3617021276595745,0.3546099290780142,0.3333333333333333,0.3333333333333333,0.3262411347517731,0.3049645390070922,0.2907801418439716,0.28368794326241137,0.6170212765957447,0.6382978723404256,0.6453900709219859,0.6666666666666666,0.6666666666666666,0.6737588652482269,0.6950354609929078,0.7092198581560284,0.7163120567375887,0.9999999739758243,0.33273813275527453,5.3157852544244216e-08,4.78509457496562e-06,3.535625324942473e-05,0.014063629129731359,0.9525740746883938,0.9999646236583465,0.44187103380459186
ChatDev_ProgramDev2_GPT4o_75_scored.json,ChatDev_ProgramDev2_GPT4o_75,2.6,1,111,15,0.6762530318297103,0.31515720416434645,6.34880011604368e-09,0.08055924781266086,0.36737073166174156,0.48994698132397896,0.23171150611018107,-0.16216216216216212,-0.1711711711711712,-0.21621621621621623,0.7096774180842873,0.6885245889110454,0.6249999989160157,0.4774774774774775,0.45045045045045046,0.44144144144144143,0.44144144144144143,0.42342342342342343,0.4144144144144144,0.3963963963963964,0.3783783783783784,0.36036036036036034,0.5225225225225225,0.5495495495495496,0.5585585585585585,0.5585585585585585,0.5765765765765766,0.5855855855855856,0.6036036036036037,0.6216216216216216,0.6396396396396397,0.9999999710987024,0.42117053661546294,6.34880011604368e-09,1.0129987330277146e-05,0.0002611902975925828,0.029312228416902442,0.9999645888848987,0.9999998749972462,0.4668277139898883
